DATE,VES,KRW,JPY
2020-12-30,0.22119984597861586,0.05501702908042926,0.05597416576964431
2020-12-31,0.226391966338577,0.042354379530171245,0.07212055974165783
2021-01-01,0.22548131089073098,0.013797921578900772,0.03659849300322962
2021-01-02,0.2269185285392314,0.059994760282943774,0.09149623250807405
2021-01-03,0.21781751662424292,0.07222076674526227,0.08826695371367135
2021-01-04,0.22488177516070623,0.0,0.0032292787944027037
2021-01-05,0.22780745116360773,0.04305300847087647,0.0
2021-01-06,0.22674869617929144,0.0727447384507897,0.06673842841765383
2021-01-07,0.2437540037386057,0.07868308444677313,0.09364908503767534
2021-01-08,0.26038996799105574,0.11160597327744279,0.15285252960172235
2021-01-09,0.260531234010868,0.11571041830407826,0.15823466092572636
2021-01-10,0.2603334167731856,0.10994672954327063,0.14962325080731967
2021-01-11,0.32138924774853556,0.09780805169854202,0.12055974165769685
2021-01-12,0.32309409546259,0.11405117456990609,0.12271259418729814
2021-01-13,0.3280615126176897,0.10662824207492828,0.08719052744886994
2021-01-14,0.32853795436107597,0.08383547288446346,0.07750269106566182
2021-01-15,0.32994409311180156,0.17474456379355507,0.10548977395048476
2021-01-16,0.3300827798925004,0.17815037987948731,0.10441334768568333
2021-01-17,0.3293287858813869,0.17649113614531514,0.10333692142088345
2021-01-18,0.3292945596184066,0.17535586411667042,0.08719052744886994
2021-01-19,0.3304082521291105,0.20076849183477435,0.15823466092572636
2021-01-20,0.34791440151392955,0.14243297528600077,0.10441334768568333
2021-01-21,0.3464135910847263,0.1318662125578544,0.05812701829924714
2021-01-22,0.34664098822082295,0.18539865513928933,0.09472551130247522
2021-01-23,0.34664098822082295,0.18539865513928933,0.09472551130247522
2021-01-24,0.3464146979970656,0.18068290978953852,0.09257265877287393
2021-01-25,0.3927420867497015,0.21552702820714406,0.15608180839612507
2021-01-26,0.39040872620766276,0.14540214828399348,0.06673842841765383
2021-01-27,0.39220605311358553,0.2386691118679585,0.15823466092572636
2021-01-28,0.3926968473757606,0.29054231071522124,0.1862217438105493
2021-01-29,0.37160124266620226,0.34861584141123114,0.2508073196986003
2021-01-30,0.37131405359297726,0.3484411841760553,0.2508073196986003
2021-01-31,0.3710173664117042,0.34197886647454445,0.2518837459634017
2021-02-01,0.36857889187357795,0.2785782901056684,0.2077502691065668
2021-02-02,0.3693869192103972,0.32783163042529007,0.2906350914962326
2021-02-03,0.36696507236268705,0.303466946118243,0.2841765339074272
2021-02-04,0.36958131702249186,0.3046895467644756,0.2723358449946178
2021-02-05,0.3738753073812214,0.3521089861147493,0.33584499461786893
2021-02-06,0.3738753073812214,0.3521089861147493,0.33584499461786893
2021-02-07,0.37368247791721215,0.34948912758711015,0.3326157158234662
2021-02-08,0.36697495722323925,0.269932756964458,0.22820236813778288
2021-02-09,0.3682876645707588,0.26879748493581324,0.2195909580193762
2021-02-10,0.3682794680849313,0.22880097808051741,0.2260495156081816
2021-02-11,0.4088579302311338,0.21107326871015697,0.2518837459634017
2021-02-12,0.40439015730240563,0.21142258318050858,0.2615715823466098
2021-02-13,0.4044038056649111,0.2116845690332723,0.2626480086114097
2021-02-14,0.3969933156177748,0.21465374203126303,0.2669537136706138
2021-02-15,0.3971777725568857,0.20033184874683482,0.31324004305705
2021-02-16,0.3917292086141433,0.22443454720111822,0.36921420882669587
2021-02-17,0.39307944162359165,0.24906121736092904,0.38643702906350924
2021-02-18,0.38979811335246983,0.21290716967950493,0.3143164693218514
2021-02-19,0.39177267692834145,0.2242598899659424,0.31324004305705
2021-02-20,0.39178598654899854,0.2245218758187061,0.31324004305705
2021-02-21,0.40023878526362316,0.22618111955287828,0.32615715823466085
2021-02-22,0.3978265858904455,0.23744651122172786,0.22066738428417607
2021-02-23,0.4137474394283631,0.28669985154134947,0.32185145317545827
2021-02-24,0.4164665202453693,0.19168631560562438,0.3100107642626473
2021-02-25,0.4292524486721347,0.314295694699153,0.367061356297093
2021-02-26,0.42879773441770086,0.3516723430268098,0.39397201291711453
2021-02-27,0.428798606611279,0.3516723430268098,0.39397201291711453
2021-02-28,0.4091315829667166,0.3548161732599783,0.39289558665231467
2021-03-01,0.42877502004304835,0.3529822722906303,0.4876210979547899
2021-03-02,0.4260703797643664,0.3658195790760641,0.41657696447793346
2021-03-03,0.4248803023004804,0.3535062439961577,0.42949407965554426
2021-03-04,0.42957334122564494,0.4017116409047245,0.5457481162540371
2021-03-05,0.431317120246936,0.41699414898262166,0.6254036598493001
2021-03-06,0.431317120246936,0.41699414898262166,0.6254036598493001
2021-03-07,0.4333914899741841,0.4190900358047333,0.6307857911733041
2021-03-08,0.4365265244429409,0.5630949262073184,0.717976318622174
2021-03-09,0.4336050173653074,0.47270980700375614,0.6297093649085043
2021-03-10,0.43465870455819106,0.500916950484673,0.643702906350915
2021-03-11,0.43182829503244596,0.41123046022181403,0.6124865446716893
2021-03-12,0.4265834429689996,0.4373417168806212,0.6340150699677068
2021-03-13,0.42657663345766944,0.4371670596454454,0.6340150699677068
2021-03-14,0.42777695586202513,0.5143655575932241,0.7362755651237889
2021-03-15,0.42185185682184373,0.4590865426600292,0.7201291711517753
2021-03-16,0.4167479400381371,0.42764824032835586,0.6813778256189444
2021-03-17,0.4154467525807214,0.32992751724740177,0.643702906350915
2021-03-18,0.4126187809293812,0.4208366081564934,0.6932185145317539
2021-03-19,0.4139359159262576,0.4529735394288699,0.7168998923573727
2021-03-20,0.4139359159262576,0.4529735394288699,0.7168998923573727
2021-03-21,0.41132956412878097,0.4011003405816092,0.6512378902045203
2021-03-22,0.4134186197821489,0.4156842197188011,0.692142088266954
2021-03-23,0.4181223010693218,0.4897388874334113,0.6856835306781486
2021-03-24,0.417618445241544,0.4765522661776259,0.664155005382131
2021-03-25,0.4160434423457679,0.4430180770238409,0.6706135629709364
2021-03-26,0.422720521616783,0.40529211422583256,0.7395048439181916
2021-03-27,0.422720521616783,0.40529211422583256,0.7395048439181916
2021-03-28,0.42461461133196404,0.40241026984542777,0.7524219590958025
2021-03-29,0.4332208761074601,0.41516024801327367,0.7351991388589875
2021-03-30,0.4456902756158646,0.4669461182429485,0.8460710441334762
2021-03-31,0.45602370505852874,0.42537769627106836,0.897739504843918
2021-04-01,0.46174789550825396,0.39455069426251044,0.8320775026910655
2021-04-02,0.45888422259990064,0.38424591738712777,0.8234660925726588
2021-04-03,0.4588303946531108,0.38328530259366084,0.8213132400430561
2021-04-04,0.46097814600030246,0.3843332460047157,0.8256189451022601
2021-04-05,0.4632722124879284,0.3888743341192907,0.8256189451022601
2021-04-06,0.4613966762239078,0.29552004191773573,0.7351991388589875
2021-04-07,0.4874075878563458,0.30538817570517884,0.7416576964477929
2021-04-08,0.49382042448029084,0.31726486769714374,0.728740581270182
2021-04-09,0.5151674689954053,0.34224085232730816,0.751345532831001
2021-04-10,0.5269316479843468,0.34136756615142716,0.751345532831001
2021-04-11,0.5253514546032405,0.34451139638459566,0.7588805166846063
2021-04-12,0.5260684670731893,0.3898349489127596,0.7330462863293862
2021-04-13,0.5540514110530413,0.3870404331499427,0.7319698600645848
2021-04-14,0.5513951575135059,0.28626320845340997,0.6555435952637244
2021-04-15,0.5462673580958586,0.279014933193608,0.6178686759956948
2021-04-16,0.5647789706371924,0.2881844380403458,0.6393972012917108
2021-04-17,0.5647578272778839,0.2879224521875821,0.6393972012917108
2021-04-18,0.5644892903443894,0.2794515762815475,0.6264800861141016
2021-04-19,0.5656054127277225,0.3253864291328268,0.6254036598493001
2021-04-20,0.5653665463794363,0.33516723430268197,0.6167922497308934
2021-04-21,0.588218722282765,0.33167408959916184,0.6092572658772867
2021-04-22,0.599312088388812,0.34407475329665616,0.5866523143164692
2021-04-23,0.5988108064656301,0.2876604663348184,0.561894510226049
2021-04-24,0.5987363072643127,0.2870491660117011,0.5586652314316463
2021-04-25,0.5980285741872028,0.2826827351323019,0.552206673842841
2021-04-26,0.6338435070966724,0.23613658195790732,0.5726587728740585
2021-04-27,0.6535566049671329,0.26635228364334995,0.6426264800861136
2021-04-28,0.6539097206723783,0.2701074141996338,0.659849300322927
2021-04-29,0.6559159766155139,0.24251157104183027,0.692142088266954
2021-04-30,0.6639761681933402,0.3281809448956417,0.7362755651237889
2021-05-01,0.6640036062830595,0.3285302593659933,0.7308934337997849
2021-05-02,0.6644333790018693,0.33429394812680097,0.7395048439181916
2021-05-03,0.6133290473687559,0.3039035892061825,0.6480086114101176
2021-05-04,0.6758744116037423,0.39673390970221,0.7276641550053822
2021-05-05,0.6752841232594526,0.3802288009780802,0.708288482238966
2021-05-06,0.6724989957837868,0.3039035892061825,0.6501614639397204
2021-05-07,0.6222158304035964,0.2411143131604218,0.5995694294940801
2021-05-08,0.6203039847475909,0.2411143131604218,0.5984930032292787
2021-05-09,0.6205516503821591,0.24321019998253351,0.60064585575888
2021-05-10,0.6231651611018489,0.3361278490961489,0.697524219590958
2021-05-11,0.6235945710734824,0.36599423631123995,0.6867599569429484
2021-05-12,0.6916979368735682,0.423893109772072,0.7265877287405808
2021-05-13,0.6885127712785086,0.37359182604139357,0.7104413347685687
2021-05-14,0.6926585314050941,0.42520303903589257,0.7631862217438105
2021-05-15,0.6927510159314799,0.4264256396821232,0.7642626480086118
2021-05-16,0.7140768557403371,0.42607632521177163,0.767491926803013
2021-05-17,0.7156409362119466,0.4618810584228461,0.6555435952637244
2021-05-18,0.7201734728479244,0.4120164177801071,0.6910656620021526
2021-05-19,0.7152588354069656,0.40826128722382327,0.6759956942949404
2021-05-20,0.7156349988941946,0.4206619509213176,0.6878363832077499
2021-05-21,0.7366489641510329,0.38372194568160034,0.6566200215285257
2021-05-22,0.7366489641510329,0.38372194568160034,0.6566200215285257
2021-05-23,0.7395865574655768,0.3843332460047157,0.6533907427341231
2021-05-24,0.7421228723854554,0.3749017553052141,0.674919268030139
2021-05-25,0.736425106467163,0.3164789101388526,0.6114101184068894
2021-05-26,0.7428035381217981,0.29813990044537686,0.6856835306781486
2021-05-27,0.7389719543914454,0.3137717229936256,0.7642626480086118
2021-05-28,0.7476671028941514,0.2721159724041576,0.7631862217438105
2021-05-29,0.7476687939361346,0.2722033010217455,0.7642626480086118
2021-05-30,0.760567523398413,0.2730765871976245,0.7664155005382131
2021-05-31,0.7630568785625224,0.2509824469478649,0.7653390742734117
2021-06-01,0.7641126515516692,0.2453060868046452,0.745963401506997
2021-06-02,0.7613133022528885,0.2621605099991266,0.7534983853606023
2021-06-03,0.7594590827199885,0.3266090297790594,0.8493003229278789
2021-06-04,0.7585182952511879,0.22443454720111822,0.7018299246501606
2021-06-05,0.7584700818838536,0.2238232468780029,0.7007534983853607
2021-06-06,0.7622425778333612,0.22286263208453397,0.7061356297093647
2021-06-07,0.7622302844382494,0.24539341542223309,0.6996770721205593
2021-06-08,0.7604863640522499,0.28600122260064625,0.7061356297093647
2021-06-09,0.7630633226594176,0.28870840974587325,0.7255113024757809
2021-06-10,0.763512649051381,0.2455680726574089,0.6942949407965553
2021-06-11,0.7629733987013346,0.308881320408697,0.761033369214209
2021-06-12,0.7630927771966755,0.308881320408697,0.761033369214209
2021-06-13,0.7642737166324309,0.3094926207318143,0.767491926803013
2021-06-14,0.765093658613634,0.32608505807353,0.8137782561894508
2021-06-15,0.7654843693295331,0.33743777835996946,0.8180839612486548
2021-06-16,0.7635311411555926,0.4433673914941925,0.8600645855758885
2021-06-17,0.7624800678761847,0.4689546764474723,0.8288482238966628
2021-06-18,0.7559397149507616,0.43454720111780626,0.7717976318622171
2021-06-19,0.755998861411297,0.4353331586760974,0.7728740581270185
2021-06-20,0.7596679290721833,0.44188280499519617,0.7782561894510225
2021-06-21,0.7669971850899142,0.4442406776700716,0.8353067814854682
2021-06-22,0.7699938955251483,0.48476115623089683,0.8966630785791165
2021-06-23,0.7802264385766834,0.498209763339446,0.9224973089343381
2021-06-24,0.7815593904173467,0.4638896166273679,0.9128094725511301
2021-06-25,0.781930115364191,0.4268622827700647,0.9095801937567274
2021-06-26,0.7818303492216943,0.42572701074142,0.908503767491926
2021-06-27,0.7882525825978588,0.4283468692690591,0.9117330462863287
2021-06-28,0.7890420884906212,0.4430180770238409,0.8762109795479004
2021-06-29,0.7872131972458495,0.4346345297353942,0.8428417653390735
2021-06-30,0.7851537001528267,0.39201816435245923,0.8632938643702897
2021-07-01,0.7937659102478506,0.499083049515327,1.0
2021-07-02,0.7878569374534594,0.39673390970221,0.8654467168998925
2021-07-03,0.7878569374534594,0.39673390970221,0.8632938643702897
2021-07-04,0.7908368201538788,0.3917561784996935,0.8686759956942951
2021-07-05,0.7912288644991025,0.39778185311326486,0.8514531754574802
2021-07-06,0.7949638988008887,0.4970744913108032,0.8762109795479004
2021-07-07,0.7933267541131148,0.5207405466771471,0.8493003229278789
2021-07-08,0.7972564636218954,0.6056239629726654,0.8073196986006453
2021-07-09,0.7923410980193254,0.5341891537856962,0.7771797631862211
2021-07-10,0.7922866886101503,0.533490524844991,0.7750269106566198
2021-07-11,0.7939550322223382,0.5313946380228793,0.7836383207750265
2021-07-12,0.8113881227255102,0.4965505196052738,0.7847147470398279
2021-07-13,0.812486318463465,0.5795127063138582,0.8299246501614642
2021-07-14,0.8209031705332808,0.5785520915203913,0.8213132400430561
2021-07-15,0.8192667646761526,0.5327045672866999,0.7825618945102251
2021-07-16,0.8186954458753727,0.5339271679329325,0.8019375672766413
2021-07-17,0.818601518362058,0.5329665531394636,0.7965554359526373
2021-07-18,0.8189120699537872,0.5366343550781596,0.7954790096878359
2021-07-19,0.8796760361515009,0.6062352632957827,0.7255113024757809
2021-07-20,0.8880933763296494,0.5692079294384776,0.7556512378902036
2021-07-21,0.9103415141703544,0.5838791371932575,0.8094725511302466
2021-07-22,0.9174213975079818,0.5780281198148639,0.7771797631862211
2021-07-23,0.9348674748935144,0.5880709108374808,0.8180839612486548
2021-07-24,0.9348504604505942,0.587896253602305,0.8180839612486548
2021-07-25,0.9350873183531179,0.5913020696882372,0.8202368137782561
2021-07-26,0.9617760470896619,0.6229150292550863,0.8288482238966628
2021-07-27,0.997472449692041,0.6477163566500749,0.7804090419806238
2021-07-28,1.0,0.6370622653043406,0.8213132400430561
2021-07-29,0.9951400867047369,0.5297353942887092,0.7190527448869755
2021-07-30,0.9930583793489461,0.5831805082525542,0.723358449946178
2021-07-31,0.9686061869982338,0.5828311937822026,0.723358449946178
2021-08-01,0.9687255468227639,0.5837044799580816,0.7244348762109795
